Food Name,Category Name,Calcium,Calories,Carbs,Cholesterol,Copper,Fats,Fiber,Folate,Iron,Magnesium,Monounsaturated Fat,Net carbs,Omega-3 - DHA,Omega-3 - DPA,Omega-3 - EPA,Phosphorus,Polyunsaturated fat,Potassium,Protein,Saturated Fat,Selenium,Sodium,Trans Fat,Vitamin A (IU),Vitamin A RAE,Vitamin B1,Vitamin B12,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Zinc,Choline,Fructose,Histidine,Isoleucine,Leucine,Lysine,Manganese,Methionine,Phenylalanine,Starch,Sugar,Threonine,Tryptophan,Valine,Vitamin D,Vitamin E,Vitamin K,Omega-3 - ALA,Omega-6 - Eicosadienoic acid,Omega-6 - Gamma-linoleic acid,Omega-3 - Eicosatrienoic acid,Omega-6 - Dihomo-gamma-linoleic acid,Omega-6 - Linoleic acid,Omega-6 - Arachidonic acid
Whipped cream,Dairy,0.101,257.0,12.0,0.076,1e-05,22.0,0.0,3e-06,5e-05,0.011,6.4,12.0,0.0,0.0,0.0,0.089,0.83,0.147,3.2,14.0,1.4e-06,0.008,,685.0,0.000188,4e-05,2.9e-07,7.000000000000001e-05,7.000000000000001e-05,0.00031,4e-05,0.0,0.00037,0.017,,8.999999999999999e-05,0.00019,0.00031,0.00025,0.0,8e-05,0.00015,,8.0,0.00014000000000000001,5e-05,0.00020999999999999998,4.0000000000000003e-07,0.00064,1.8999999999999998e-06,,,,,,,
Eggnog,Dairy,0.13,88.0,8.1,0.059,1e-05,4.2,0.0,1e-06,0.0002,0.019,1.3,8.1,0.0,0.0,0.0,0.109,0.2,0.165,4.6,2.6,4.2000000000000004e-06,0.054,,206.0,5.9e-05,2.9999999999999997e-05,4.5000000000000003e-07,0.00019,0.00011,0.00041999999999999996,5e-05,0.0015,0.00046,0.052,0.04,0.00011,0.00023999999999999998,0.00038,0.00026000000000000003,1e-05,0.00011999999999999999,0.00023,,8.1,0.0002,8.999999999999999e-05,0.00029,1.2e-06,0.00020999999999999998,3e-07,,,,,,,
Milk,Dairy,0.125,42.0,5.0,0.005,1e-05,0.97,0.0,5e-06,2.9999999999999997e-05,0.011,0.28,5.0,0.0,0.0,0.0,0.095,0.04,0.15,3.4,0.63,3.2999999999999997e-06,0.044,,196.0,5.8e-05,2e-05,4.6999999999999995e-07,0.00019,8.999999999999999e-05,0.00035999999999999997,4e-05,0.0,0.00041999999999999996,0.018,0.0,0.0001,0.00017,0.00032,0.00028000000000000003,0.0,8.999999999999999e-05,0.00017,,5.2,0.00014000000000000001,4e-05,0.00022,1.2e-06,1e-05,1.0000000000000001e-07,0.0,,,,,0.03,
Buttermilk,Dairy,0.116,40.0,4.8,0.004,1e-05,0.88,0.0,5e-06,5e-05,0.011,0.25,4.8,0.0,0.0,0.0,0.089,0.03,0.151,3.3,0.55,2e-06,0.19,,47.0,1.4e-05,2.9999999999999997e-05,2.2e-07,0.00015,5.9999999999999995e-05,0.00028000000000000003,2.9999999999999997e-05,0.001,0.00041999999999999996,0.018,,0.0001,0.00017,0.00031,0.00028000000000000003,0.0,8.999999999999999e-05,0.00017,,4.8,0.00014000000000000001,4e-05,0.00022,0.0,5e-05,1.0000000000000001e-07,,,,,,,
Condensed milk,Dairy,0.284,321.0,54.0,0.034,2e-05,8.7,0.0,1.1e-05,0.00019,0.026,2.4,54.0,0.0,0.0,0.0,0.253,0.34,0.371,7.9,5.5,1.5e-05,0.127,,267.0,7.4e-05,8.999999999999999e-05,4.4e-07,0.00041999999999999996,0.00020999999999999998,0.00075,5e-05,0.0026,0.00094,0.089,,0.00020999999999999998,0.00047999999999999996,0.00078,0.00063,1e-05,0.0002,0.00038,,54.0,0.00035999999999999997,0.00011,0.00053,2.0000000000000002e-07,0.00016,6e-07,,,,,,,
Chocolate milk,Dairy,0.112,83.0,10.0,0.012,7.000000000000001e-05,3.4,0.8,5e-06,0.00023999999999999998,0.013,0.99,9.5,0.0,0.0,0.0,0.101,0.12,0.167,3.2,2.1,1.8999999999999998e-06,0.06,,98.0,2.7e-05,4e-05,3.3e-07,0.00016,0.00013000000000000002,0.0003,4e-05,0.0009,0.00041,0.017,,0.0001,0.00016,0.0003,0.00027,8e-05,8e-05,0.00016,,9.5,0.00014000000000000001,4e-05,0.00020999999999999998,1.3e-06,7.000000000000001e-05,3e-07,,,,,,,
Hot chocolate,Dairy,0.114,77.0,11.0,0.008,0.0001,2.3,1.0,5e-06,0.00041999999999999996,0.023,0.68,9.7,0.0,0.0,0.0,0.105,0.08,0.197,3.5,1.4,2.7e-06,0.044,0.08,176.0,5.1e-05,4e-05,4.9e-07,0.00017999999999999998,0.00013000000000000002,0.00033,4e-05,0.0002,0.00063,0.016,0.01,7.000000000000001e-05,0.00017,0.00031,0.00022,1e-05,8e-05,0.00015,,9.7,0.0001,4e-05,0.0002,1.1e-06,2.9999999999999997e-05,2.0000000000000002e-07,,,,,,,
Goat milk,Dairy,0.134,69.0,4.5,0.011,5e-05,4.1,0.0,1e-06,5e-05,0.014,1.1,4.5,0.0,0.0,0.0,0.111,0.15,0.204,3.6,2.7,1.4e-06,0.05,,198.0,5.7e-05,5e-05,7e-08,0.00014000000000000001,0.00028000000000000003,0.00031,5e-05,0.0013,0.0003,0.016,,8.999999999999999e-05,0.00020999999999999998,0.00031,0.00029,2e-05,8e-05,0.00016,,4.5,0.00016,4e-05,0.00023999999999999998,1.3e-06,7.000000000000001e-05,3e-07,,,,,,,
Milkshake,Dairy,0.146,112.0,18.0,0.012,5e-05,3.0,0.0,7e-06,0.0001,0.012,0.88,18.0,0.0,0.0,0.0,0.115,0.11,0.183,3.9,1.9,2.3e-06,0.095,,91.0,2.5e-05,2.9999999999999997e-05,5.2e-07,0.0002,0.00015,0.00037,4e-05,0.0,0.00039,0.014,,0.00011,0.00023,0.00038,0.00031,1e-05,0.0001,0.00019,,18.0,0.00017,5e-05,0.00026000000000000003,1.2e-06,5e-05,2.0000000000000002e-07,,,,,,,
Whey,Dairy,0.047,27.0,5.1,0.002,0.0,0.36,0.0,1e-06,5.9999999999999995e-05,0.008,0.1,5.1,0.0,0.0,0.0,0.046,0.01,0.161,0.85,0.23,1.8999999999999998e-06,0.054,,12.0,3e-06,4e-05,2.8e-07,0.00016,7.000000000000001e-05,0.00038,2.9999999999999997e-05,0.0001,0.00013000000000000002,0.016,,2e-05,5e-05,8e-05,7.000000000000001e-05,0.0,2e-05,2.9999999999999997e-05,,5.1,5e-05,1e-05,5e-05,,0.0,0.0,,,,,,,
Egg white,Dairy,0.007,52.0,0.73,0.0,2e-05,0.17,0.0,4e-06,8e-05,0.011,0.0,0.73,0.0,0.0,0.0,0.015,0.0,0.163,11.0,0.0,2e-05,0.166,,0.0,0.0,0.0,9e-08,0.00044,0.00011,0.00019,1e-05,0.0,2.9999999999999997e-05,0.0011,0.07,0.00029,0.00066,0.001,0.0008100000000000001,1e-05,0.0004,0.00069,,0.71,0.00045,0.00013000000000000002,0.0008100000000000001,0.0,0.0,0.0,,,,,,,
Yolk,Dairy,0.129,322.0,3.6,1.085,8e-05,27.0,0.0,0.000146,0.0027,0.005,12.0,3.6,0.11,0.0,0.01,0.39,4.2,0.109,16.0,9.6,5.6e-05,0.048,,1442.0,0.000381,0.00017999999999999998,2e-06,0.00053,2e-05,0.003,0.00035,0.0,0.0023,0.82,0.07,0.00041999999999999996,0.00087,0.0014,0.0012,5.9999999999999995e-05,0.00038,0.00068,,0.56,0.00069,0.00017999999999999998,0.00095,5.4e-06,0.0026,7e-07,,,,,,,
Egg,Dairy,0.05,155.0,1.1,0.373,0.002,11.0,0.0,4.4e-05,0.0012,0.01,4.1,1.1,0.04,0.0,0.01,0.172,1.4,0.126,13.0,3.3,3.1e-05,0.124,,520.0,0.000149,7.000000000000001e-05,1.1e-06,0.00051,5.9999999999999995e-05,0.0014,0.00011999999999999999,0.0,0.0011,0.294,,0.0003,0.00069,0.0011,0.0009,2.9999999999999997e-05,0.00039,0.00067,,1.1,0.0006,0.00015,0.0007700000000000001,2.2e-06,0.001,3e-07,,,,,,,
Omelette,Dairy,0.048,154.0,0.64,0.313,5.9999999999999995e-05,12.0,0.0,3.9e-05,0.0015,0.011,4.8,0.64,0.05,0.01,0.0,0.167,2.7,0.117,11.0,3.3,2.6e-05,0.155,0.71,617.0,0.000172,2.9999999999999997e-05,7.6e-07,0.00039,5.9999999999999995e-05,0.0013,0.00014000000000000001,0.0,0.0011,0.248,0.0,0.00026000000000000003,0.00057,0.00091,0.0007700000000000001,2e-05,0.00032,0.00057,,0.31,0.00047,0.00014000000000000001,0.0007199999999999999,1.7e-06,0.0013,4.5e-06,,0.02,,,,,
Duck egg,Dairy,0.064,185.0,1.5,0.884,5.9999999999999995e-05,14.0,0.0,8e-05,0.0039,0.017,6.5,1.5,0.0,0.0,0.0,0.22,1.2,0.222,13.0,3.7,3.6e-05,0.146,,674.0,0.000194,0.00016,5.4e-06,0.0004,0.0002,0.0019,0.00025,0.0,0.0014,0.263,,0.00032,0.0006,0.0011,0.00095,4e-05,0.00058,0.0008399999999999999,,0.93,0.00074,0.00026000000000000003,0.0008900000000000001,1.7e-06,0.0013,4.0000000000000003e-07,,,,,,,
Goose egg,Dairy,0.06,185.0,1.4,0.852,5.9999999999999995e-05,13.0,0.0,7.6e-05,0.0036,0.016,5.7,1.4,0.0,0.0,0.0,0.208,1.7,0.21,14.0,3.6,3.7e-05,0.138,,650.0,0.000187,0.00015,5.0999999999999995e-06,0.00038,0.00019,0.0018,0.00023999999999999998,0.0,0.0013,0.263,,0.00035,0.00065,0.0012,0.001,4e-05,0.00062,0.00091,,0.94,0.0008,0.00028000000000000003,0.0009599999999999999,1.7e-06,0.0013,4.0000000000000003e-07,,,,,,,
Quail egg,Dairy,0.064,158.0,0.41,0.844,5.9999999999999995e-05,11.0,0.0,6.6e-05,0.0037,0.013,4.3,0.41,0.0,0.0,0.0,0.226,1.3,0.132,13.0,3.6,3.2e-05,0.141,,543.0,0.000156,0.00013000000000000002,1.6000000000000001e-06,0.00079,0.00015,0.0018,0.00015,0.0,0.0015,0.263,,0.00032,0.00082,0.0011,0.00088,4e-05,0.00041999999999999996,0.00074,,0.4,0.00064,0.00020999999999999998,0.00094,1.4e-06,0.0011,3e-07,,,,,,,
Turkey egg,Dairy,0.099,171.0,1.2,0.933,5.9999999999999995e-05,12.0,0.0,7.1e-05,0.0040999999999999995,0.013,4.6,1.2,,,,0.17,1.7,0.142,14.0,3.6,3.4e-05,0.151,,554.0,0.000166,0.00011,1.7e-06,0.00047,2e-05,0.0019,0.00013000000000000002,0.0,0.0016,,,0.00033,0.00086,0.0012,0.00092,4e-05,0.00044,0.0007700000000000001,,,0.00067,0.00022,0.00099,,,,,,,,,,
Butter,Dairy,0.024,717.0,0.06,0.215,2e-05,81.0,0.0,3e-06,2e-05,0.002,23.0,0.06,0.0,0.0,0.0,0.024,3.0,0.024,0.85,50.0,1e-06,0.011,,2499.0,0.000684,1e-05,1.7000000000000001e-07,2.9999999999999997e-05,4e-05,0.00011,0.0,0.0,8.999999999999999e-05,0.019,,2e-05,5e-05,8e-05,7.000000000000001e-05,0.0,2e-05,4e-05,,0.06,4e-05,1e-05,5.9999999999999995e-05,0.0,0.0023,7e-06,0.32,,,,,2.2,
Goat cheese,Dairy,0.298,364.0,0.12,0.079,0.0005600000000000001,30.0,0.0,2e-06,0.0016,0.029,6.8,0.12,0.0,0.0,0.0,0.375,0.71,0.158,22.0,21.0,3.7999999999999996e-06,0.415,,1464.0,0.000407,7.000000000000001e-05,2.2e-07,0.00068,0.0011,0.00019,5.9999999999999995e-05,0.0,0.00066,0.015,,0.0005899999999999999,0.0008900000000000001,0.0019,0.0015,8.999999999999999e-05,0.00058,0.00086,,0.12,0.0008100000000000001,0.00023,0.0015,5e-07,0.00026000000000000003,2.5e-06,,,,,,,
Mexican Cheese queso chihuahua,Dairy,0.651,374.0,5.6,0.105,2e-05,30.0,0.0,2e-06,0.00047,0.023,8.4,5.6,0.0,0.0,0.0,0.442,0.89,0.052,22.0,19.0,1.5e-05,0.617,,193.0,5.6e-05,2e-05,1e-06,0.00023,0.00015,0.00028000000000000003,5.9999999999999995e-05,0.0,0.0035,0.015,,0.0006,0.0011,0.002,0.0015,7.000000000000001e-05,0.00061,0.001,,5.6,0.00082,0.0002,0.0013,5e-07,0.00026000000000000003,2.5e-06,,,,,,,
Sour cream,Dairy,0.141,181.0,7.0,0.035,1e-05,14.0,0.0,1.1e-05,5.9999999999999995e-05,0.011,4.1,7.0,0.0,0.0,0.0,0.085,0.5,0.211,7.0,8.7,4.1e-06,0.07,,436.0,0.000119,4e-05,3e-07,0.00023999999999999998,7.000000000000001e-05,,2e-05,0.0009,0.00027,0.019,,,,,,,,,,0.3,,,,3e-07,0.0004,7e-07,,,,,,,
Parmigiano-Reggiano,Dairy,1.109,265.0,1.4,0.088,0.00023999999999999998,20.0,0.0,1e-05,0.0009,0.038,6.1,1.4,0.0,0.0,0.0,0.729,0.46,0.125,20.0,13.0,1.8e-05,1.529,,605.0,0.00016,2.9999999999999997e-05,2.3e-06,0.00049,0.00011,0.00033,5e-05,0.0,0.0039,0.021,,0.00075,0.0012,0.003,0.0025,8.999999999999999e-05,0.00037,0.0016,,0.0,0.0015,0.00023999999999999998,0.0015,4.0000000000000003e-07,0.00017,1.7e-06,,,,,,,
Powdered milk,Dairy,0.912,496.0,38.0,0.097,8e-05,27.0,0.0,3.7e-05,0.00047,0.085,7.9,38.0,0.0,0.0,0.0,0.776,0.67,1.33,26.0,17.0,1.6e-05,0.371,,934.0,0.000258,0.00028000000000000003,3.2999999999999997e-06,0.0012,0.00065,0.0023,0.0003,0.0086,0.0033,0.117,,0.0007099999999999999,0.0016,0.0026,0.0021000000000000003,4e-05,0.00066,0.0013,,38.0,0.0012,0.00037,0.0018,5e-07,0.00058,2.2e-06,,,,,,,
Dulce de Leche,Dairy,0.251,315.0,55.0,0.029,0.0,7.4,0.0,1.1e-05,0.00017,0.022,2.1,55.0,0.0,0.01,0.0,0.193,0.38,0.35,6.8,4.5,2.7e-06,0.129,0.36,267.0,7.4e-05,2e-05,3.1e-07,0.00041,0.00020999999999999998,0.0008399999999999999,2e-05,0.0026,0.00079,0.089,0.32,,,,,0.0,,,,50.0,,,,2.0000000000000002e-07,0.0002,1.3e-06,0.05,0.0,0.0,0.0,0.01,0.13,
Soft serve,Dairy,0.131,222.0,22.0,0.091,2.9999999999999997e-05,13.0,0.7,9e-06,0.00020999999999999998,0.012,3.5,22.0,0.0,0.0,0.0,0.116,0.46,0.177,4.1,7.5,3e-06,0.061,,589.0,0.000162,5e-05,5e-07,0.00017999999999999998,0.0001,0.00051,5e-05,0.0008,0.0005200000000000001,0.026,,0.0001,0.00022,0.00035,0.0003,1e-05,8.999999999999999e-05,0.00017999999999999998,,21.0,0.00017,5e-05,0.00023999999999999998,7e-07,0.00061,9.000000000000001e-07,,,,,,,
Ice cream sandwich,Dairy,0.086,237.0,37.0,0.021,0.00025,8.6,0.0,3.4e-05,0.00026000000000000003,0.029,2.7,37.0,0.0,0.0,0.0,0.072,2.3,0.115,4.3,2.3,3.1e-06,0.129,,286.0,8.6e-05,0.00011,5.0000000000000004e-08,0.00015,0.0016,0.00020999999999999998,2.9999999999999997e-05,0.0,0.0006,0.008,,,,,,0.00038,,,,19.0,,,,0.0,0.0004,1.3e-06,,,,,,,
American cheese,Dairy,1.045,371.0,3.7,0.1,5e-05,32.0,0.0,8e-06,0.00063,0.026,8.2,3.7,0.01,0.02,0.01,0.641,1.3,0.132,18.0,18.0,2e-05,1.671,1.1,945.0,0.00025,2e-05,1.5e-06,0.00023,8e-05,0.0004,5e-05,0.0,0.0025,0.036,0.0,0.00055,0.00094,0.0017,0.0015,4e-05,0.00047999999999999996,0.00094,,2.3,0.0007700000000000001,0.00023,0.0012,6e-07,0.0008,2.6e-06,0.14,0.01,0.0,0.0,0.03,0.79,
Yogurt,Dairy,0.11,59.0,3.6,0.005,2e-05,0.39,0.0,7e-06,7.000000000000001e-05,0.011,0.05,3.6,0.0,0.0,0.0,0.135,0.01,0.141,10.0,0.12,9.699999999999999e-06,0.036,0.01,4.0,1e-06,2e-05,7.5e-07,0.00028000000000000003,0.00020999999999999998,0.00033,5.9999999999999995e-05,0.0,0.0005200000000000001,0.015,0.0,,,,,1e-05,,,,3.2,,,,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.01,
Cotija cheese,Dairy,0.8,366.0,4.0,0.1,0.00023999999999999998,30.0,0.0,1e-05,0.0,0.038,8.3,4.0,0.0,0.0,0.0,0.729,1.2,0.125,20.0,18.0,1.8e-05,1.4,0.0,865.0,0.000229,2.9999999999999997e-05,2.3e-06,0.00049,0.00011,,5e-05,0.0,0.0039,0.015,,,,,,,,,,0.0,,,,5e-07,0.00025,1.8999999999999998e-06,,,,,,,
Kefir,Dairy,0.13,41.0,4.5,0.005,1e-05,0.93,0.0,1.3e-05,4e-05,0.012,0.31,4.5,0.0,0.0,0.0,0.105,0.05,0.164,3.8,0.66,3.6000000000000003e-06,0.04,0.04,569.0,0.000171,2.9999999999999997e-05,2.9e-07,0.00014000000000000001,0.00015,0.00039,5.9999999999999995e-05,0.0002,0.00046,0.015,0.0,,,,,1e-05,,,,4.6,,,,1e-06,2e-05,1.0000000000000001e-07,0.01,0.0,0.0,0.0,0.0,0.03,
Greek yogurt,Dairy,0.1,97.0,4.0,0.013,2e-05,5.0,0.0,5e-06,0.0,0.011,2.1,4.0,0.0,0.0,0.0,0.135,0.47,0.141,9.0,2.4,9.699999999999999e-06,0.035,0.0,15.0,2e-06,2e-05,7.5e-07,0.00028000000000000003,0.00020999999999999998,0.00033,5.9999999999999995e-05,0.0,0.0005200000000000001,0.015,,,,,,1e-05,,,,4.0,,,,0.0,1e-05,0.0,0.02,0.0,0.0,0.0,0.0,0.21,
Ice cream sundae cone,Dairy,0.06,254.0,29.0,0.015,8e-05,14.0,1.0,1.9e-05,0.00035999999999999997,0.02,1.8,28.0,0.0,0.0,0.0,0.128,0.75,0.204,3.0,2.7,2.3e-06,0.115,0.0,410.0,0.000117,8.999999999999999e-05,3.5e-07,0.00020999999999999998,0.0011,0.00035999999999999997,5e-05,0.0,0.0005600000000000001,0.012,,2e-05,2.9999999999999997e-05,5.9999999999999995e-05,2e-05,8.999999999999999e-05,2e-05,4e-05,,21.0,2e-05,1e-05,4e-05,1.0000000000000001e-07,0.00011,5e-07,,,,,,,
Coconut milk,Dairy,0.016,230.0,5.5,0.0,0.00027,24.0,2.2,1.6e-05,0.0016,0.037,1.0,3.3,0.0,0.0,0.0,0.1,0.26,0.263,2.3,21.0,6.2e-06,0.015,,0.0,0.0,2.9999999999999997e-05,0.0,0.0,0.00076,0.00017999999999999998,2.9999999999999997e-05,0.0028,0.00067,0.0085,,5e-05,8.999999999999999e-05,0.00017,0.0001,0.00092,4e-05,0.00011999999999999999,,3.3,8e-05,2.9999999999999997e-05,0.00014000000000000001,0.0,0.00015,1.0000000000000001e-07,,,,,,,
Mozzarella,Dairy,0.731,280.0,3.1,0.054,2.9999999999999997e-05,17.0,0.0,9e-06,0.00025,0.026,4.8,3.1,0.0,0.0,0.0,0.524,0.51,0.095,28.0,11.0,1.6e-05,0.016,,517.0,0.000137,2e-05,9.200000000000001e-07,0.00034,0.00011999999999999999,,8e-05,0.0,0.0031,0.018,,,,,,,,,,1.2,,,,3e-07,0.00015,1.8000000000000001e-06,,,,,,,
Shiitake,Mushrooms,0.002,34.0,6.8,,0.00014000000000000001,0.49,2.5,1.3e-05,0.00041,0.02,,4.3,,,,0.112,,0.304,2.2,,5.7000000000000005e-06,0.009,0.0,,,2e-05,,0.00022,0.0039,0.0015,0.00029,,0.001,,0.0,5.9999999999999995e-05,0.00011,0.00019,0.00013000000000000002,0.00023,2.9999999999999997e-05,0.00011,,2.4,0.00013000000000000002,1e-05,0.00015,4.0000000000000003e-07,,,,,,,,,
Chanterelle,Mushrooms,0.015,38.0,6.9,,0.00035,0.53,3.8,2e-06,0.0035,0.013,,3.1,,,,0.057,,0.506,1.5,,2.2e-06,0.009,0.0,,,2e-05,,0.00022,0.0040999999999999995,0.0011,4e-05,,0.0007099999999999999,,0.0,,,,,0.00029,,,,1.2,,,,5.3e-06,,,,,,,,,
True morels,Mushrooms,0.043,31.0,5.1,,0.00063,0.57,2.8,9e-06,0.012,0.019,0.05,2.3,0.0,0.0,0.0,0.194,0.43,0.411,3.1,0.07,2.2e-06,0.021,0.0,0.0,0.0,7.000000000000001e-05,,0.00020999999999999998,0.0023,0.00044,0.00014000000000000001,,0.002,,0.0,,,,,0.0005899999999999999,,,,0.6,,,,5.0999999999999995e-06,,,0.0,0.0,0.0,0.0,0.0,0.22,
Portobello,Mushrooms,0.003,29.0,4.4,0.0,0.00039,0.58,2.2,1.9e-05,0.0004,0.013,0.01,2.2,0.0,0.0,0.0,0.135,0.23,0.437,3.3,0.06,2.2e-05,0.011,0.0,0.0,0.0,7.000000000000001e-05,0.0,0.0004,0.0063,0.0013,0.00011999999999999999,0.0,0.00065,0.033,0.0,7.000000000000001e-05,8.999999999999999e-05,0.00015,0.00011,7.000000000000001e-05,4e-05,0.0001,0.43,2.3,0.00013000000000000002,5e-05,0.00041,3e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,
Edible mushroom,Mushrooms,0.003,22.0,3.3,0.0,0.00032,0.34,1.0,1.7e-05,0.0005,0.009,0.0,2.3,0.0,0.0,0.0,0.086,0.16,0.318,3.1,0.05,9.3e-06,0.005,0.0,0.0,0.0,8e-05,4e-08,0.0004,0.0036,0.0015,0.0001,0.0021000000000000003,0.0005200000000000001,0.017,0.17,5.9999999999999995e-05,8e-05,0.00011999999999999999,0.00011,5e-05,2.9999999999999997e-05,8.999999999999999e-05,0.0,2.0,0.00011,4e-05,0.00023,2.0000000000000002e-07,1e-05,0.0,,0.0,,,,,
Enoki mushrooms,Mushrooms,0.0,37.0,7.8,0.0,0.00011,0.29,2.7,4.8e-05,0.0012,0.016,0.0,5.1,0.0,0.0,0.0,0.105,0.09,0.359,2.7,0.02,2.2e-06,0.003,0.0,,,0.00023,0.0,0.0002,0.007,0.0014,0.0001,0.0,0.00065,0.048,0.0,7.000000000000001e-05,8.999999999999999e-05,0.00013000000000000002,0.00013000000000000002,8e-05,2.9999999999999997e-05,0.00015,0.0,0.22,0.00011,4e-05,0.00023,1.0000000000000001e-07,1e-05,0.0,,0.0,,,,,
Truffle,Mushrooms,0.159,284.0,73.0,0.0,0.00017999999999999998,0.73,70.0,3.8e-05,0.005900000000000001,0.083,,2.9,,,,0.184,,0.754,9.3,,4.3e-05,0.035,0.0,0.0,0.0,2e-05,0.0,0.0008399999999999999,0.0063,0.00047999999999999996,0.00011,0.0,0.0013,,,,,,,0.002,,,,,,,,0.0,,,,,,,,,
Maitake mushrooms,Mushrooms,0.001,31.0,7.0,0.0,0.00025,0.19,2.7,2.1e-05,0.0003,0.01,0.03,4.3,0.0,0.0,0.0,0.074,0.09,0.204,1.9,0.03,2.2e-06,0.001,0.0,0.0,0.0,0.00015,0.0,0.00023999999999999998,0.0066,0.00027,5.9999999999999995e-05,0.0,0.00075,0.051,0.0,5e-05,5.9999999999999995e-05,8e-05,8.999999999999999e-05,5.9999999999999995e-05,2e-05,5.9999999999999995e-05,0.0,2.1,0.0001,4e-05,0.0001,2.8e-05,1e-05,0.0,,0.0,,,,,
Porridge,Grains,0.087,50.0,11.0,0.0,4e-05,0.21,0.5,1.2e-05,0.0037,0.005,0.03,10.0,0.0,0.0,0.0,0.015,0.11,0.016,1.4,0.03,2.8e-06,0.006,,0.0,0.0,5.9999999999999995e-05,0.0,2.9999999999999997e-05,0.0005200000000000001,7.000000000000001e-05,1e-05,0.0,0.00013000000000000002,,,2.9999999999999997e-05,5.9999999999999995e-05,0.00011,4e-05,0.0,2.9999999999999997e-05,8e-05,,0.03,5e-05,2e-05,7.000000000000001e-05,0.0,2e-05,1.0000000000000001e-07,,,,,,,
Oatmeal,Grains,0.08,68.0,12.0,0.0,7.000000000000001e-05,1.4,1.7,4.4e-05,0.006,0.026,0.39,10.0,0.0,0.0,0.0,0.077,0.43,0.061,2.4,0.23,5e-06,0.049,0.0,433.0,0.00013,0.00026000000000000003,0.0,0.00022,0.003,0.00032,0.00029,0.0,0.00062,0.0047,0.0,5.9999999999999995e-05,0.00011,0.0002,0.00014000000000000001,0.0005600000000000001,4e-05,0.00013000000000000002,10.0,0.46,8e-05,4e-05,0.00015,0.0,7.000000000000001e-05,4.0000000000000003e-07,,,,,,,
Cereal,Grains,0.01,378.0,87.0,,0.00014000000000000001,1.1,1.4,,0.034,0.019,0.2,85.0,0.0,0.0,0.0,0.077,0.35,0.105,6.1,0.26,6.3e-06,0.795,,2792.0,0.000814,0.0063,,0.0039,0.03,0.00023,0.006,0.039,0.0076,,0.26,0.00016,0.00026000000000000003,0.0007700000000000001,0.00011,0.00079,0.00013000000000000002,0.00037,,10.0,0.00023999999999999998,7.000000000000001e-05,0.00034,,8e-05,0.0,,0.0,,,,,
Chia seeds,Grains,0.631,486.0,42.0,0.0,0.00092,31.0,34.0,4.9e-05,0.0077,0.335,2.3,7.7,,,,0.86,24.0,0.407,17.0,3.3,5.5e-05,0.016,0.14,54.0,,0.00062,0.0,0.00017,0.0088,,,0.0016,0.0046,,,0.00053,0.0008,0.0014,0.0009699999999999999,0.0027,0.0005899999999999999,0.001,,,0.0007099999999999999,0.00044,0.00095,,0.0005,,18.0,,,,,5.8,
Sesame,Grains,0.975,573.0,23.0,0.0,0.0040999999999999995,50.0,12.0,9.7e-05,0.015,0.351,19.0,12.0,0.0,0.0,0.0,0.629,22.0,0.468,18.0,7.0,3.4e-05,0.011,,9.0,0.0,0.00079,0.0,0.00025,0.0045,5e-05,0.00079,0.0,0.0078,0.026,,0.0005200000000000001,0.00076,0.0014,0.00057,0.0025,0.0005899999999999999,0.00094,,0.3,0.00074,0.00039,0.00099,0.0,0.00025,0.0,,,,,,,
Sunflower seed,Grains,0.078,584.0,20.0,0.0,0.0018,51.0,8.6,0.000227,0.0053,0.325,19.0,11.0,0.0,0.0,0.01,0.66,23.0,0.645,21.0,4.5,5.3e-05,0.009,,50.0,3e-06,0.0015,0.0,0.00035999999999999997,0.0083,0.0011,0.0013,0.0014,0.005,0.055,,0.00063,0.0011,0.0017,0.00094,0.002,0.00049,0.0012,,2.6,0.00093,0.00035,0.0013,0.0,0.035,0.0,,0.0,,,,,
Pumpkin seed,Grains,0.055,446.0,54.0,0.0,0.00069,19.0,18.0,9e-06,0.0033,0.262,6.0,35.0,,,,0.092,8.8,0.919,19.0,3.7,,0.018,,62.0,3e-06,2.9999999999999997e-05,0.0,5e-05,0.00029,5.9999999999999995e-05,4e-05,0.0003,0.01,,,0.0005200000000000001,0.0009599999999999999,0.0016,0.0014,0.0005,0.00041999999999999996,0.00092,,,0.00068,0.00033,0.0015,0.0,,,,,,,,,
Flax seeds,Grains,0.255,534.0,29.0,0.0,0.0012,42.0,27.0,8.7e-05,0.0057,0.392,7.5,1.6,0.0,0.0,0.0,0.642,29.0,0.813,18.0,3.7,2.5e-05,0.03,,0.0,0.0,0.0016,0.0,0.00016,0.0031,0.00099,0.00047,0.0006,0.0043,0.079,0.0,0.00047,0.0009,0.0012,0.00086,0.0025,0.00037,0.0009599999999999999,,1.6,0.0007700000000000001,0.0003,0.0011,0.0,0.00031,4.2999999999999995e-06,,0.01,,,,,
